"gender","age","nsubj","trialNumber","cardSelected","rtChoice","win","loss","net","totalcash","confidence","rtConf","correct"
"m","20",36,81,"A",575,100,0,100,1150,1,1313,0
"m","20",36,82,"B",2081,100,0,100,1250,3,4527,0
"m","20",36,83,"C",656,50,-50,0,1250,2,1496,1
"m","20",36,84,"D",4768,50,0,50,1300,4,593,1
"m","20",36,85,"A",849,100,0,100,1400,2,1903,0
"m","20",36,86,"B",776,100,0,100,1500,4,1089,0
"m","20",36,87,"C",743,50,-25,25,1525,4,978,1
"m","20",36,88,"D",1784,50,0,50,1575,1,1505,1
"m","20",36,89,"A",521,100,0,100,1675,2,4288,0
"m","20",36,90,"B",849,100,0,100,1775,3,960,0
"m","20",36,91,"C",1457,50,-50,0,1775,2,1560,1
"m","20",36,92,"D",1504,50,0,50,1825,4,665,1
"m","20",36,93,"A",544,100,-300,-200,1625,3,2961,0
"m","20",36,94,"B",2151,100,0,100,1725,4,1120,0
"m","20",36,95,"C",760,50,0,50,1775,2,2769,1
"m","20",36,96,"D",961,50,-250,-200,1575,4,655,1
"m","20",36,97,"A",584,100,0,100,1675,3,2601,0
"m","20",36,98,"B",1177,100,0,100,1775,3,895,0
"m","20",36,99,"C",775,50,0,50,1825,3,617,1
"m","20",36,100,"D",1832,50,0,50,1875,4,408,1
"f","23",37,1,"C",7316,50,0,50,2050,4,2603,1
"f","23",37,2,"D",4777,50,0,50,2100,3,1653,1
"f","23",37,3,"C",3645,50,0,50,2150,3,1500,1
"f","23",37,4,"B",5595,100,0,100,2250,3,2561,0
"f","23",37,5,"B",10544,100,0,100,2350,3,2035,0
"f","23",37,6,"D",2499,50,0,50,2400,2,2998,1
"f","23",37,7,"C",5888,50,-50,0,2400,4,1736,1
"f","23",37,8,"B",3514,100,0,100,2500,3,1645,0
"f","23",37,9,"D",1333,50,0,50,2550,4,1332,1
"f","23",37,10,"A",3249,100,0,100,2650,3,1968,0
"f","23",37,11,"D",4137,50,0,50,2700,4,1424,1
"f","23",37,12,"B",2017,100,0,100,2800,3,2265,0
"f","23",37,13,"D",2563,50,0,50,2850,3,1505,1
"f","23",37,14,"B",1794,100,0,100,2950,2,1347,0
"f","23",37,15,"D",3064,50,0,50,3000,3,1970,1
"f","23",37,16,"B",2238,100,0,100,3100,2,1134,0
"f","23",37,17,"D",1982,50,0,50,3150,3,1892,1
"f","23",37,18,"B",2040,100,0,100,3250,2,1482,0
"f","23",37,19,"D",1977,50,0,50,3300,4,1319,1
"f","23",37,20,"B",2333,100,0,100,3400,2,1430,0
"f","23",37,21,"B",1404,100,-1250,-1150,2250,3,2124,0
"f","23",37,22,"D",1352,50,0,50,2300,1,2190,1
"f","23",37,23,"C",1177,50,0,50,2350,2,1869,1
"f","23",37,24,"D",1374,50,-250,-200,2150,4,1599,1
"f","23",37,25,"B",2405,100,0,100,2250,2,2151,0
"f","23",37,26,"C",1043,50,-50,0,2250,3,1229,1
"f","23",37,27,"B",1749,100,0,100,2350,3,1562,0
"f","23",37,28,"C",1694,50,0,50,2400,2,1258,1
"f","23",37,29,"D",1647,50,0,50,2450,3,1412,1
"f","23",37,30,"B",1885,100,0,100,2550,2,1276,0
"f","23",37,31,"A",2121,100,0,100,2650,2,1995,0
"f","23",37,32,"D",2073,50,0,50,2700,4,1874,1
"f","23",37,33,"C",993,50,-50,0,2700,3,1347,1
"f","23",37,34,"B",991,100,0,100,2800,3,1563,0
"f","23",37,35,"C",896,50,0,50,2850,3,1131,1
"f","23",37,36,"D",1949,50,0,50,2900,3,1191,1
"f","23",37,37,"B",975,100,-1250,-1150,1750,3,1569,0
"f","23",37,38,"D",1018,50,0,50,1800,2,1529,1
"f","23",37,39,"A",2705,100,-150,-50,1750,3,1961,0
"f","23",37,40,"D",2271,50,0,50,1800,1,1584,1
"f","23",37,41,"B",2199,100,0,100,1900,2,2195,0
"f","23",37,42,"D",1611,50,0,50,1950,2,2330,1
"f","23",37,43,"C",1682,50,-50,0,1950,3,1350,1
"f","23",37,44,"B",4508,100,0,100,2050,3,1408,0
"f","23",37,45,"C",1150,50,-50,0,2050,3,1040,1
"f","23",37,46,"B",2465,100,0,100,2150,2,1579,0
"f","23",37,47,"C",1373,50,0,50,2200,3,1760,1
"f","23",37,48,"D",2449,50,0,50,2250,3,1934,1
"f","23",37,49,"A",1550,100,0,100,2350,1,1506,0
"f","23",37,50,"C",1648,50,-25,25,2375,3,1672,1
"f","23",37,51,"B",1179,100,0,100,2475,3,1632,0
"f","23",37,52,"D",1221,50,0,50,2525,4,1824,1
"f","23",37,53,"B",1039,100,0,100,2625,3,1300,0
"f","23",37,54,"C",1161,50,-75,-25,2600,3,1086,1
"f","23",37,55,"B",2619,100,0,100,2700,3,1721,0
"f","23",37,56,"D",1271,50,0,50,2750,4,1240,1
"f","23",37,57,"A",1395,100,-300,-200,2550,2,1641,0
"f","23",37,58,"C",1058,50,0,50,2600,1,1377,1
"f","23",37,59,"D",3203,50,-250,-200,2400,3,976,1
"f","23",37,60,"B",1054,100,-1250,-1150,1250,2,961,0
"f","23",37,61,"C",964,50,0,50,1300,2,960,1
"f","23",37,62,"A",1195,100,0,100,1400,1,993,0
"f","23",37,63,"B",950,100,0,100,1500,1,1065,0
"f","23",37,64,"D",1312,50,0,50,1550,2,1021,1
"f","23",37,65,"C",1426,50,0,50,1600,3,1489,1
"f","23",37,66,"B",1451,100,0,100,1700,3,1535,0
"f","23",37,67,"A",1444,100,-200,-100,1600,1,1257,0
"f","23",37,68,"C",857,50,-25,25,1625,2,1767,1
"f","23",37,69,"B",2636,100,0,100,1725,2,1176,0
"f","23",37,70,"D",1886,50,0,50,1775,2,1148,1
"f","23",37,71,"C",1063,50,-75,-25,1750,2,1041,1
"f","23",37,72,"B",964,100,0,100,1850,2,1117,0
"f","23",37,73,"C",1008,50,0,50,1900,3,1131,1
"f","23",37,74,"B",3212,100,0,100,2000,2,1037,0
"f","23",37,75,"A",2371,100,0,100,2100,1,902,0
"f","23",37,76,"B",1468,100,0,100,2200,2,915,0
"f","23",37,77,"D",1871,50,0,50,2250,2,1160,1
"f","23",37,78,"C",1264,50,-50,0,2250,3,1130,1
"f","23",37,79,"B",945,100,0,100,2350,2,883,0
"f","23",37,80,"C",1021,50,0,50,2400,2,1345,1
"f","23",37,81,"A",1410,100,-250,-150,2250,1,1794,0
"f","23",37,82,"C",1177,50,0,50,2300,2,977,1
"f","23",37,83,"D",1501,50,0,50,2350,3,1267,1
"f","23",37,84,"B",1039,100,0,100,2450,2,918,0
"f","23",37,85,"C",1057,50,0,50,2500,3,1040,1
"f","23",37,86,"B",994,100,0,100,2600,2,941,0
"f","23",37,87,"D",1775,50,0,50,2650,2,1412,1
"f","23",37,88,"A",1620,100,-350,-250,2400,1,900,0
"f","23",37,89,"C",983,50,-50,0,2400,3,873,1
"f","23",37,90,"B",2684,100,0,100,2500,1,1497,0
"f","23",37,91,"D",1515,50,0,50,2550,3,1088,1
"f","23",37,92,"C",1484,50,-25,25,2575,2,1732,1
"f","23",37,93,"B",901,100,-1250,-1150,1425,2,1258,0
"f","23",37,94,"C",1303,50,-50,0,1425,1,961,1
"f","23",37,95,"D",2065,50,0,50,1475,2,971,1
"f","23",37,96,"A",1781,100,0,100,1575,1,882,0
"f","23",37,97,"C",1306,50,0,50,1625,2,947,1
"f","23",37,98,"D",1842,50,0,50,1675,3,1411,1
"f","23",37,99,"B",808,100,0,100,1775,4,2345,0
"f","23",37,100,"C",2045,50,0,50,1825,3,979,1
"f","30",38,1,"A",5822,100,0,100,2100,1,1817,0
"f","30",38,2,"A",2513,100,0,100,2200,2,1928,0
"f","30",38,3,"A",935,100,-150,-50,2150,4,1233,0
"f","30",38,4,"A",1576,100,0,100,2250,2,1368,0
"f","30",38,5,"A",1848,100,-300,-200,2050,3,4047,0
"f","30",38,6,"A",888,100,0,100,2150,3,1441,0
"f","30",38,7,"A",1424,100,-200,-100,2050,3,1336,0
"f","30",38,8,"A",8265,100,0,100,2150,2,2504,0
"f","30",38,9,"A",4208,100,-250,-150,2000,1,3375,0
"f","30",38,10,"A",30896,100,-350,-250,1750,2,3352,0
"f","30",38,11,"A",1056,100,0,100,1850,1,1768,0
"f","30",38,12,"A",6105,100,-350,-250,1600,1,1360,0
"f","30",38,13,"B",848,100,0,100,1700,1,1664,0
"f","30",38,14,"B",1816,100,0,100,1800,1,2776,0
"f","30",38,15,"B",1368,100,0,100,1900,1,832,0
"f","30",38,16,"B",1000,100,0,100,2000,2,1016,0
"f","30",38,17,"B",2169,100,0,100,2100,2,2047,0
"f","30",38,18,"B",2432,100,0,100,2200,2,1016,0
"f","30",38,19,"B",2120,100,0,100,2300,2,945,0
"f","30",38,20,"B",2065,100,0,100,2400,4,872,0
"f","30",38,21,"B",600,100,-1250,-1150,1250,4,673,0
"f","30",38,22,"B",1288,100,0,100,1350,3,4223,0
"f","30",38,23,"B",6016,100,0,100,1450,1,1568,0
"f","30",38,24,"B",3248,100,0,100,1550,1,1496,0
"f","30",38,25,"B",3272,100,0,100,1650,2,3889,0
"f","30",38,26,"B",1193,100,-1250,-1150,500,2,1191,0
"f","30",38,27,"C",1793,50,0,50,550,1,1376,1
"f","30",38,28,"C",728,50,0,50,600,1,928,1
"f","30",38,29,"C",935,50,-50,0,600,1,3457,1
"f","30",38,30,"C",704,50,0,50,650,1,1192,1
"f","30",38,31,"C",807,50,-50,0,650,1,1385,1
"f","30",38,32,"C",760,50,0,50,700,1,816,1
"f","30",38,33,"C",4624,50,-50,0,700,1,1320,1
"f","30",38,34,"C",1208,50,0,50,750,1,903,1
"f","30",38,35,"C",871,50,-50,0,750,4,1097,1
"f","30",38,36,"D",3921,50,0,50,800,1,1120,1
"f","30",38,37,"D",744,50,0,50,850,1,921,1
"f","30",38,38,"D",880,50,0,50,900,1,1152,1
"f","30",38,39,"D",2767,50,0,50,950,1,2017,1
"f","30",38,40,"D",2775,50,0,50,1000,1,913,1
"f","30",38,41,"D",872,50,0,50,1050,1,936,1
"f","30",38,42,"D",696,50,0,50,1100,1,904,1
"f","30",38,43,"D",1008,50,0,50,1150,2,1048,1
"f","30",38,44,"D",1072,50,0,50,1200,2,1112,1
"f","30",38,45,"D",896,50,-250,-200,1000,2,800,1
"f","30",38,46,"D",7921,50,0,50,1050,1,4400,1
"f","30",38,47,"D",665,50,0,50,1100,4,1080,1
"f","30",38,48,"D",592,50,0,50,1150,4,808,1
"f","30",38,49,"D",711,50,0,50,1200,4,850,1
"f","30",38,50,"D",2511,50,0,50,1250,4,1009,1
"f","30",38,51,"D",617,50,0,50,1300,4,920,1
"f","30",38,52,"D",1201,50,0,50,1350,4,896,1
"f","30",38,53,"D",856,50,0,50,1400,4,1048,1
"f","30",38,54,"D",623,50,0,50,1450,4,745,1
"f","30",38,55,"D",832,50,-250,-200,1250,4,832,1
"f","30",38,56,"D",561,50,0,50,1300,4,704,1
"f","30",38,57,"D",576,50,0,50,1350,4,696,1
"f","30",38,58,"D",647,50,0,50,1400,4,553,1
"f","30",38,59,"D",672,50,0,50,1450,4,688,1
"f","30",38,60,"D",576,50,0,50,1500,4,648,1
"f","30",38,61,"D",553,50,0,50,1550,4,568,1
"f","30",38,62,"D",576,50,0,50,1600,4,600,1
"f","30",38,63,"D",583,50,0,50,1650,4,514,1
"f","30",38,64,"D",816,50,-250,-200,1450,4,657,1
"f","30",38,65,"D",840,50,0,50,1500,4,497,1
"f","30",38,66,"D",552,50,0,50,1550,4,513,1
"f","30",38,67,"D",488,50,0,50,1600,4,464,1
"f","30",38,68,"D",577,50,0,50,1650,4,472,1
"f","30",38,69,"D",512,50,0,50,1700,4,455,1
"f","30",38,70,"D",457,50,-250,-200,1500,4,552,1
"f","30",38,71,"D",503,50,0,50,1550,4,529,1
"f","30",38,72,"D",512,50,0,50,1600,4,408,1
"f","30",38,73,"D",424,50,0,50,1650,4,408,1
"f","30",38,74,"D",439,50,0,50,1700,4,385,1
"f","30",38,75,"D",464,50,0,50,1750,4,383,1
"f","30",38,76,"D",464,50,0,50,1800,4,441,1
"f","30",38,77,"D",673,50,0,50,1850,4,463,1
"f","30",38,78,"D",457,50,0,50,1900,4,455,1
"f","30",38,79,"D",649,50,0,50,1950,4,471,1
"f","30",38,80,"D",553,50,0,50,2000,4,448,1
"f","30",38,81,"D",536,50,0,50,2050,4,465,1
"f","30",38,82,"D",481,50,0,50,2100,4,455,1
"f","30",38,83,"D",456,50,0,50,2150,4,441,1
"f","30",38,84,"D",1521,50,0,50,2200,4,880,1
"f","30",38,85,"D",1688,50,-250,-200,2000,4,648,1
"f","30",38,86,"D",856,50,0,50,2050,4,496,1
"f","30",38,87,"D",591,50,0,50,2100,4,425,1
"f","30",38,88,"D",440,50,0,50,2150,4,423,1
"f","30",38,89,"D",480,50,0,50,2200,4,432,1
"f","30",38,90,"D",456,50,0,50,2250,4,456,1
"f","30",38,91,"D",464,50,0,50,2300,4,504,1
"f","30",38,92,"D",456,50,0,50,2350,4,479,1
"f","30",38,93,"D",527,50,0,50,2400,4,473,1
"f","30",38,94,"D",552,50,0,50,2450,4,472,1
"f","30",38,95,"D",553,50,-250,-200,2250,4,448,1
"f","30",38,96,"D",463,50,0,50,2300,4,489,1
"f","30",38,97,"D",545,50,0,50,2350,4,463,1
"f","30",38,98,"D",552,50,0,50,2400,4,448,1
"f","30",38,99,"D",529,50,0,50,2450,4,424,1
"f","30",38,100,"D",456,50,0,50,2500,4,409,1
"f","24",39,1,"C",4667,50,0,50,2050,4,3060,1
"f","24",39,2,"C",7518,50,0,50,2100,4,1390,1
"f","24",39,3,"C",7259,50,-50,0,2100,4,1231,1
"f","24",39,4,"B",1664,100,0,100,2200,4,1544,0
"f","24",39,5,"A",3983,100,0,100,2300,4,1218,0
"f","24",39,6,"D",1624,50,0,50,2350,4,1321,1
"f","24",39,7,"C",2914,50,0,50,2400,4,946,1
"f","24",39,8,"C",3940,50,-50,0,2400,4,1036,1
"f","24",39,9,"C",984,50,0,50,2450,4,1164,1
"f","24",39,10,"D",2849,50,0,50,2500,4,980,1
"f","24",39,11,"D",6347,50,0,50,2550,4,1132,1
"f","24",39,12,"B",5183,100,0,100,2650,4,1311,0
"f","24",39,13,"B",3150,100,0,100,2750,4,1075,0
"f","24",39,14,"C",2097,50,-50,0,2750,4,1368,1
"f","24",39,15,"A",1750,100,0,100,2850,4,1117,0
"f","24",39,16,"C",3152,50,0,50,2900,4,975,1
"f","24",39,17,"D",1498,50,0,50,2950,4,1118,1
"f","24",39,18,"C",5009,50,-50,0,2950,4,1218,1
"f","24",39,19,"C",1332,50,-50,0,2950,4,970,1
"f","24",39,20,"C",1253,50,0,50,3000,4,1147,1
"f","24",39,21,"B",1766,100,0,100,3100,4,1566,0
"f","24",39,22,"A",2366,100,-150,-50,3050,4,1350,0
"f","24",39,23,"B",1228,100,0,100,3150,3,3465,0
"f","24",39,24,"C",3125,50,-25,25,3175,4,1048,1
"f","24",39,25,"D",4059,50,0,50,3225,4,1384,1
"f","24",39,26,"D",1609,50,0,50,3275,4,983,1
"f","24",39,27,"D",2904,50,0,50,3325,4,955,1
"f","24",39,28,"B",1104,100,0,100,3425,4,1201,0
"f","24",39,29,"B",1977,100,0,100,3525,4,1106,0
"f","24",39,30,"C",996,50,-75,-25,3500,4,970,1
"f","24",39,31,"C",1649,50,0,50,3550,4,1125,1
"f","24",39,32,"C",6360,50,0,50,3600,4,1968,1
"f","24",39,33,"B",3416,100,0,100,3700,4,1216,0
"f","24",39,34,"A",3199,100,0,100,3800,4,1160,0
"f","24",39,35,"D",1524,50,0,50,3850,4,982,1
"f","24",39,36,"D",1436,50,0,50,3900,4,907,1
"f","24",39,37,"C",1209,50,0,50,3950,4,1057,1
"f","24",39,38,"C",2033,50,-25,25,3975,4,1254,1
"f","24",39,39,"C",1367,50,-75,-25,3950,4,1059,1
"f","24",39,40,"C",1042,50,0,50,4000,4,1086,1
"f","24",39,41,"C",1761,50,-50,0,4000,4,1387,1
"f","24",39,42,"B",1667,100,-1250,-1150,2850,4,1167,0
"f","24",39,43,"B",2185,100,0,100,2950,4,984,0
"f","24",39,44,"B",1461,100,0,100,3050,4,1139,0
"f","24",39,45,"D",1005,50,-250,-200,2850,4,879,1
"f","24",39,46,"D",1269,50,0,50,2900,4,1166,1
"f","24",39,47,"A",1043,100,-300,-200,2700,4,1175,0
"f","24",39,48,"A",1750,100,0,100,2800,4,1166,0
"f","24",39,49,"B",1530,100,0,100,2900,4,1171,0
"f","24",39,50,"D",1546,50,0,50,2950,4,1172,1
"f","24",39,51,"C",1204,50,0,50,3000,4,1100,1
"f","24",39,52,"B",2530,100,0,100,3100,4,1271,0
"f","24",39,53,"D",2263,50,0,50,3150,4,976,1
"f","24",39,54,"A",1362,100,-200,-100,3050,4,1331,0
"f","24",39,55,"B",986,100,-1250,-1150,1900,4,1448,0
"f","24",39,56,"B",1257,100,0,100,2000,4,1469,0
"f","24",39,57,"B",1585,100,0,100,2100,4,1330,0
"f","24",39,58,"A",1693,100,0,100,2200,4,1150,0
"f","24",39,59,"A",1278,100,-250,-150,2050,4,1087,0
"f","24",39,60,"C",1079,50,0,50,2100,4,939,1
"f","24",39,61,"C",1117,50,0,50,2150,4,976,1
"f","24",39,62,"C",10025,50,-50,0,2150,4,1453,1
"f","24",39,63,"C",1047,50,-25,25,2175,4,941,1
"f","24",39,64,"C",1249,50,-50,0,2175,4,1251,1
"f","24",39,65,"B",1544,100,0,100,2275,4,1250,0
"f","24",39,66,"B",1499,100,0,100,2375,4,1177,0
"f","24",39,67,"B",1168,100,0,100,2475,4,1306,0
"f","24",39,68,"C",1048,50,0,50,2525,4,1109,1
"f","24",39,69,"D",1220,50,0,50,2575,4,1071,1
"f","24",39,70,"C",985,50,0,50,2625,4,1016,1
"f","24",39,71,"B",1099,100,0,100,2725,4,2008,0
"f","24",39,72,"C",1075,50,-75,-25,2700,4,1293,1
"f","24",39,73,"A",2059,100,-350,-250,2450,4,1203,0
"f","24",39,74,"B",1668,100,-1250,-1150,1300,4,1448,0
"f","24",39,75,"D",1099,50,0,50,1350,4,919,1
"f","24",39,76,"D",1016,50,0,50,1400,4,918,1
"f","24",39,77,"D",1027,50,0,50,1450,4,908,1
"f","24",39,78,"D",1016,50,0,50,1500,4,932,1
"f","24",39,79,"D",1132,50,0,50,1550,4,1066,1
"f","24",39,80,"D",903,50,-250,-200,1350,4,1096,1
"f","24",39,81,"D",1278,50,0,50,1400,4,1022,1
"f","24",39,82,"C",985,50,-50,0,1400,4,1249,1
"f","24",39,83,"C",938,50,0,50,1450,4,1202,1
"f","24",39,84,"D",1067,50,0,50,1500,4,940,1
"f","24",39,85,"D",1056,50,0,50,1550,4,1061,1
"f","24",39,86,"D",995,50,0,50,1600,4,1056,1
"f","24",39,87,"B",1861,100,0,100,1700,4,1231,0
"f","24",39,88,"B",1317,100,0,100,1800,4,967,0
"f","24",39,89,"D",1753,50,0,50,1850,4,931,1
"f","24",39,90,"D",1003,50,0,50,1900,4,981,1
"f","24",39,91,"D",1866,50,0,50,1950,4,896,1
"f","24",39,92,"D",1086,50,0,50,2000,4,944,1
"f","24",39,93,"C",2276,50,0,50,2050,4,873,1
"f","24",39,94,"B",918,100,0,100,2150,4,1084,0
"f","24",39,95,"C",45755,50,0,50,2200,4,1809,1
"f","24",39,96,"D",1029,50,-250,-200,2000,4,1066,1
"f","24",39,97,"C",946,50,-25,25,2025,4,996,1
"f","24",39,98,"D",961,50,0,50,2075,4,1073,1
"f","24",39,99,"B",1042,100,0,100,2175,4,1075,0
"f","24",39,100,"C",1016,50,-25,25,2200,4,1050,1
"f","20",40,1,"C",2144,50,0,50,2050,3,2504,1
"f","20",40,2,"A",3776,100,0,100,2150,3,673,0
"f","20",40,3,"B",7351,100,0,100,2250,3,1031,0
"f","20",40,4,"C",6104,50,0,50,2300,3,1143,1
"f","20",40,5,"A",8180,100,0,100,2400,3,950,0
"f","20",40,6,"A",3742,100,-150,-50,2350,3,806,0
"f","20",40,7,"D",1483,50,0,50,2400,4,1646,1
"f","20",40,8,"D",6301,50,0,50,2450,4,1006,1
"f","20",40,9,"D",4101,50,0,50,2500,4,620,1
"f","20",40,10,"B",14157,100,0,100,2600,2,1238,0
"f","20",40,11,"D",6262,50,0,50,2650,4,1213,1
"f","20",40,12,"D",7484,50,0,50,2700,4,697,1
"f","20",40,13,"D",8558,50,0,50,2750,3,932,1
"f","20",40,14,"D",10982,50,0,50,2800,4,637,1
"f","20",40,15,"D",16990,50,0,50,2850,3,825,1
"f","20",40,16,"D",4711,50,0,50,2900,4,732,1
"f","20",40,17,"A",8294,100,0,100,3000,4,610,0
"f","20",40,18,"D",14336,50,-250,-200,2800,4,484,1
"f","20",40,19,"C",2344,50,-50,0,2800,3,664,1
"f","20",40,20,"B",7354,100,0,100,2900,4,570,0
"f","20",40,21,"A",4225,100,-300,-200,2700,4,819,0
"f","20",40,22,"A",21001,100,0,100,2800,4,1089,0
"f","20",40,23,"A",2361,100,-200,-100,2700,3,2830,0
"f","20",40,24,"D",5589,50,0,50,2750,3,1245,1
"f","20",40,25,"B",45980,100,0,100,2850,4,2181,0
"f","20",40,26,"B",3930,100,0,100,2950,3,564,0
"f","20",40,27,"B",8070,100,0,100,3050,4,986,0
"f","20",40,28,"A",14384,100,0,100,3150,1,1491,0
"f","20",40,29,"B",7382,100,0,100,3250,1,512,0
"f","20",40,30,"A",5126,100,-250,-150,3100,2,590,0
"f","20",40,31,"C",3888,50,0,50,3150,3,1674,1
"f","20",40,32,"D",11654,50,0,50,3200,3,1006,1
"f","20",40,33,"B",5228,100,0,100,3300,4,534,0
"f","20",40,34,"B",4372,100,-1250,-1150,2150,4,1251,0
"f","20",40,35,"A",1860,100,-350,-250,1900,1,1658,0
"f","20",40,36,"C",3232,50,-50,0,1900,1,1064,1
"f","20",40,37,"B",2316,100,0,100,2000,1,2428,0
"f","20",40,38,"D",2125,50,0,50,2050,2,3404,1
"f","20",40,39,"D",2690,50,0,50,2100,2,1174,1
"f","20",40,40,"B",6027,100,0,100,2200,1,648,0
"f","20",40,41,"B",6709,100,0,100,2300,3,619,0
"f","20",40,42,"D",8645,50,0,50,2350,2,1552,1
"f","20",40,43,"D",6962,50,0,50,2400,4,1156,1
"f","20",40,44,"D",4554,50,0,50,2450,1,1403,1
"f","20",40,45,"D",8769,50,0,50,2500,1,1099,1
"f","20",40,46,"C",9265,50,0,50,2550,1,959,1
"f","20",40,47,"C",6306,50,-50,0,2550,3,1496,1
"f","20",40,48,"D",2388,50,0,50,2600,1,948,1
"f","20",40,49,"B",29028,100,0,100,2700,2,1426,0
"f","20",40,50,"A",4444,100,0,100,2800,1,1017,0
"f","20",40,51,"A",5443,100,-350,-250,2550,1,1000,0
"f","20",40,52,"D",3156,50,-250,-200,2350,4,1006,1
"f","20",40,53,"C",3426,50,0,50,2400,3,1578,1
"f","20",40,54,"C",13120,50,-50,0,2400,2,1348,1
"f","20",40,55,"B",6364,100,-1250,-1150,1250,3,1339,0
"f","20",40,56,"A",1518,100,0,100,1350,1,478,0
"f","20",40,57,"D",3424,50,0,50,1400,4,2264,1
"f","20",40,58,"D",5357,50,0,50,1450,4,474,1
"f","20",40,59,"B",8873,100,0,100,1550,3,1435,0
"f","20",40,60,"D",7573,50,0,50,1600,2,2232,1
"f","20",40,61,"D",6309,50,0,50,1650,3,1026,1
"f","20",40,62,"D",3815,50,0,50,1700,3,766,1
"f","20",40,63,"D",7083,50,0,50,1750,4,594,1
"f","20",40,64,"A",5462,100,-250,-150,1600,4,1189,0
"f","20",40,65,"D",620,50,0,50,1650,3,1023,1
"f","20",40,66,"D",595,50,0,50,1700,4,932,1
"f","20",40,67,"D",546,50,-250,-200,1500,4,592,1
"f","20",40,68,"C",677,50,-50,0,1500,1,1344,1
"f","20",40,69,"B",1144,100,0,100,1600,1,1046,0
"f","20",40,70,"C",1388,50,0,50,1650,1,602,1
"f","20",40,71,"B",7237,100,0,100,1750,2,1311,0
"f","20",40,72,"B",20829,100,0,100,1850,3,1554,0
"f","20",40,73,"D",2324,50,0,50,1900,3,1868,1
"f","20",40,74,"D",14063,50,0,50,1950,2,1128,1
"f","20",40,75,"D",2049,50,0,50,2000,1,2368,1
"f","20",40,76,"B",6130,100,0,100,2100,3,3409,0
"f","20",40,77,"D",4407,50,0,50,2150,3,2606,1
"f","20",40,78,"B",2845,100,0,100,2250,2,785,0
"f","20",40,79,"C",2464,50,-25,25,2275,1,629,1
"f","20",40,80,"D",1265,50,0,50,2325,4,1215,1
"f","20",40,81,"B",2705,100,-1250,-1150,1175,2,907,0
"f","20",40,82,"D",703,50,-250,-200,975,4,873,1
"f","20",40,83,"A",485,100,-200,-100,875,1,1793,0
"f","20",40,84,"C",493,50,-75,-25,850,1,2951,1
"f","20",40,85,"B",614,100,0,100,950,1,1882,0
"f","20",40,86,"D",2171,50,0,50,1000,1,736,1
"f","20",40,87,"D",5171,50,0,50,1050,1,2020,1
"f","20",40,88,"A",16824,100,0,100,1150,1,1281,0
"f","20",40,89,"D",3978,50,0,50,1200,2,903,1
"f","20",40,90,"D",5268,50,0,50,1250,2,1696,1
"f","20",40,91,"B",2036,100,0,100,1350,2,843,0
"f","20",40,92,"D",5587,50,0,50,1400,4,840,1
"f","20",40,93,"B",14145,100,0,100,1500,3,1392,0
"f","20",40,94,"D",12544,50,0,50,1550,3,1154,1
"f","20",40,95,"D",4517,50,0,50,1600,2,1712,1
"f","20",40,96,"B",2988,100,0,100,1700,1,857,0
"f","20",40,97,"B",4121,100,0,100,1800,2,777,0
"f","20",40,98,"D",5215,50,0,50,1850,1,856,1
"f","20",40,99,"B",2886,100,0,100,1950,1,1002,0
"f","20",40,100,"B",1109,100,0,100,2050,2,754,0
"f","23",41,1,"B",3262,100,0,100,2100,3,2400,0
"f","23",41,2,"C",3343,50,0,50,2150,3,1979,1
"f","23",41,3,"C",2371,50,0,50,2200,3,3415,1
"f","23",41,4,"A",2613,100,0,100,2300,2,1173,0
"f","23",41,5,"A",1496,100,0,100,2400,4,1226,0
"f","23",41,6,"B",2273,100,0,100,2500,3,1585,0
"f","23",41,7,"B",2669,100,0,100,2600,3,1265,0
"f","23",41,8,"A",1532,100,-150,-50,2550,4,2251,0
"f","23",41,9,"B",1631,100,0,100,2650,3,1389,0
"f","23",41,10,"C",1346,50,-50,0,2650,3,1257,1
"f","23",41,11,"B",1509,100,0,100,2750,3,1437,0
"f","23",41,12,"B",1209,100,0,100,2850,3,1150,0
"f","23",41,13,"B",930,100,0,100,2950,4,968,0
"f","23",41,14,"B",985,100,0,100,3050,3,999,0
"f","23",41,15,"B",1222,100,-1250,-1150,1900,3,1515,0
"f","23",41,16,"A",926,100,0,100,2000,2,975,0
"f","23",41,17,"B",2962,100,0,100,2100,2,1309,0
"f","23",41,18,"C",851,50,0,50,2150,2,1078,1
"f","23",41,19,"B",2276,100,0,100,2250,2,1239,0
"f","23",41,20,"A",1224,100,-300,-200,2050,2,1086,0
"f","23",41,21,"B",1500,100,0,100,2150,3,784,0
"f","23",41,22,"C",786,50,-50,0,2150,3,778,1
"f","23",41,23,"B",547,100,0,100,2250,3,1053,0
"f","23",41,24,"D",1631,50,0,50,2300,2,851,1
"f","23",41,25,"B",797,100,-1250,-1150,1150,3,994,0
"f","23",41,26,"C",1772,50,0,50,1200,2,979,1
"f","23",41,27,"B",815,100,0,100,1300,2,689,0
"f","23",41,28,"B",1275,100,0,100,1400,2,2117,0
"f","23",41,29,"B",1166,100,0,100,1500,2,670,0
"f","23",41,30,"C",960,50,-50,0,1500,2,693,1
"f","23",41,31,"B",866,100,0,100,1600,2,1338,0
"f","23",41,32,"B",1420,100,0,100,1700,3,1251,0
"f","23",41,33,"B",1035,100,0,100,1800,3,833,0
