"gender","age","nsubj","trial","cardSelected","rtChoice","win","loss","net","totalcash","confidence","rtConf","deckOrder"
"f","18",40,46,"C",4552,100,0,100,3100,3,705,"dcab"
"f","18",40,47,"D",7048,100,-350,-250,2850,1,1930,"dcab"
"f","18",40,48,"D",844,100,0,100,2950,2,1667,"dcab"
"f","18",40,49,"C",2693,100,0,100,3050,1,1513,"dcab"
"f","18",40,50,"B",3967,50,0,50,3100,2,833,"dcab"
"f","18",40,51,"A",3513,50,-50,0,3100,4,770,"dcab"
"f","18",40,52,"A",735,50,-50,0,3100,3,1662,"dcab"
"f","18",40,53,"B",1777,50,0,50,3150,2,711,"dcab"
"f","18",40,54,"B",1080,50,0,50,3200,3,4344,"dcab"
"f","18",40,55,"D",26642,100,-250,-150,3050,1,887,"dcab"
"f","18",40,56,"B",788,50,0,50,3100,3,1541,"dcab"
"f","18",40,57,"C",729,100,0,100,3200,3,960,"dcab"
"f","18",40,58,"A",4048,50,0,50,3250,1,1408,"dcab"
"f","18",40,59,"B",7169,50,-250,-200,3050,2,1775,"dcab"
"f","18",40,60,"C",1676,100,0,100,3150,1,1436,"dcab"
"f","18",40,61,"D",8201,100,-200,-100,3050,3,1591,"dcab"
"f","18",40,62,"A",8424,50,-25,25,3075,3,1295,"dcab"
"f","18",40,63,"D",3191,100,0,100,3175,3,800,"dcab"
"f","18",40,64,"B",1767,50,0,50,3225,3,1313,"dcab"
"f","18",40,65,"C",1784,100,0,100,3325,4,1112,"dcab"
"f","18",40,66,"A",664,50,-75,-25,3300,4,1249,"dcab"
"f","18",40,67,"A",1616,50,0,50,3350,4,1184,"dcab"
"f","18",40,68,"D",6299,100,-300,-200,3150,4,950,"dcab"
"f","18",40,69,"D",8193,100,-150,-50,3100,4,1199,"dcab"
"f","18",40,70,"B",1811,50,0,50,3150,3,1126,"dcab"
"f","18",40,71,"A",1337,50,0,50,3200,1,1847,"dcab"
"f","18",40,72,"C",2513,100,0,100,3300,2,3705,"dcab"
"f","18",40,73,"C",1833,100,-1250,-1150,2150,2,2312,"dcab"
"f","18",40,74,"B",953,50,0,50,2200,3,1328,"dcab"
"f","18",40,75,"B",856,50,0,50,2250,3,769,"dcab"
"f","18",40,76,"B",3056,50,0,50,2300,3,1463,"dcab"
"f","18",40,77,"A",1665,50,0,50,2350,3,1248,"dcab"
"f","18",40,78,"B",702,50,-250,-200,2150,3,681,"dcab"
"f","18",40,79,"A",612,50,-25,25,2175,3,1060,"dcab"
"f","18",40,80,"B",613,50,0,50,2225,3,764,"dcab"
"f","18",40,81,"B",2016,50,0,50,2275,3,840,"dcab"
"f","18",40,82,"B",1672,50,0,50,2325,3,904,"dcab"
"f","18",40,83,"B",3706,50,0,50,2375,2,1078,"dcab"
"f","18",40,84,"C",1367,100,0,100,2475,1,1344,"dcab"
"f","18",40,85,"C",6208,100,0,100,2575,1,1896,"dcab"
"f","18",40,86,"B",9158,50,0,50,2625,1,2465,"dcab"
"f","18",40,87,"B",5975,50,0,50,2675,4,1649,"dcab"
"f","18",40,88,"A",2128,50,-75,-25,2650,1,1079,"dcab"
"f","18",40,89,"B",564,50,0,50,2700,3,870,"dcab"
"f","18",40,90,"B",795,50,0,50,2750,3,605,"dcab"
"f","18",40,91,"B",683,50,0,50,2800,3,674,"dcab"
"f","18",40,92,"B",866,50,0,50,2850,1,2038,"dcab"
"f","18",40,93,"B",2201,50,0,50,2900,3,638,"dcab"
"f","18",40,94,"B",571,50,0,50,2950,3,885,"dcab"
"f","18",40,95,"B",631,50,0,50,3000,3,584,"dcab"
"f","18",40,96,"B",617,50,0,50,3050,4,799,"dcab"
"f","18",40,97,"B",2088,50,-250,-200,2850,4,968,"dcab"
"f","18",40,98,"B",614,50,0,50,2900,3,777,"dcab"
"f","18",40,99,"B",1375,50,0,50,2950,3,582,"dcab"
"f","18",40,100,"B",600,50,0,50,3000,3,599,"dcab"
"m","20",41,1,"B",5781,50,0,50,2050,3,2840,"acbd"
"m","20",41,2,"D",1967,50,0,50,2100,3,1088,"acbd"
"m","20",41,3,"A",959,100,0,100,2200,3,1362,"acbd"
"m","20",41,4,"B",1169,50,0,50,2250,3,1240,"acbd"
"m","20",41,5,"A",2856,100,0,100,2350,3,974,"acbd"
"m","20",41,6,"B",1680,50,-50,0,2350,2,1280,"acbd"
"m","20",41,7,"D",873,50,0,50,2400,3,1048,"acbd"
"m","20",41,8,"A",1159,100,-150,-50,2350,2,1289,"acbd"
"m","20",41,9,"C",2935,100,0,100,2450,3,850,"acbd"
"m","20",41,10,"C",1687,100,0,100,2550,2,1026,"acbd"
"m","20",41,11,"D",2542,50,0,50,2600,3,1199,"acbd"
"m","20",41,12,"B",1297,50,0,50,2650,4,1304,"acbd"
"m","20",41,13,"C",2320,100,0,100,2750,4,1241,"acbd"
"m","20",41,14,"A",2943,100,0,100,2850,2,1304,"acbd"
"m","20",41,15,"B",2033,50,-50,0,2850,3,840,"acbd"
"m","20",41,16,"C",2000,100,0,100,2950,3,664,"acbd"
"m","20",41,17,"C",2152,100,0,100,3050,2,1856,"acbd"
"m","20",41,18,"A",3385,100,-300,-200,2850,2,638,"acbd"
"m","20",41,19,"B",2143,50,0,50,2900,3,888,"acbd"
"m","20",41,20,"D",1503,50,0,50,2950,3,664,"acbd"
"m","20",41,21,"B",1145,50,-50,0,2950,3,624,"acbd"
"m","20",41,22,"C",1343,100,0,100,3050,3,941,"acbd"
"m","20",41,23,"A",3979,100,0,100,3150,3,845,"acbd"
"m","20",41,24,"B",2475,50,0,50,3200,4,765,"acbd"
"m","20",41,25,"C",2119,100,0,100,3300,4,737,"acbd"
"m","20",41,26,"D",1680,50,0,50,3350,4,729,"acbd"
"m","20",41,27,"A",2081,100,-200,-100,3250,2,697,"acbd"
"m","20",41,28,"C",1942,100,0,100,3350,3,544,"acbd"
"m","20",41,29,"B",1233,50,-50,0,3350,3,832,"acbd"
"m","20",41,30,"D",1249,50,0,50,3400,3,568,"acbd"
"m","20",41,31,"C",887,100,-1250,-1150,2250,3,584,"acbd"
"m","20",41,32,"B",1665,50,-50,0,2250,3,776,"acbd"
"m","20",41,33,"A",4320,100,0,100,2350,3,615,"acbd"
"m","20",41,34,"C",1120,100,0,100,2450,3,562,"acbd"
"m","20",41,35,"A",4054,100,-250,-150,2300,3,706,"acbd"
"m","20",41,36,"C",906,100,0,100,2400,3,520,"acbd"
"m","20",41,37,"D",1169,50,0,50,2450,3,1654,"acbd"
"m","20",41,38,"B",2324,50,0,50,2500,3,673,"acbd"
"m","20",41,39,"C",6098,100,0,100,2600,3,534,"acbd"
"m","20",41,40,"C",1561,100,0,100,2700,3,959,"acbd"
"m","20",41,41,"A",1226,100,-350,-250,2450,3,608,"acbd"
"m","20",41,42,"D",1016,50,0,50,2500,3,2080,"acbd"
"m","20",41,43,"B",904,50,-25,25,2525,3,633,"acbd"
"m","20",41,44,"D",1337,50,0,50,2575,3,567,"acbd"
"m","20",41,45,"A",882,100,0,100,2675,3,589,"acbd"
"m","20",41,46,"C",1088,100,-1250,-1150,1525,3,567,"acbd"
"m","20",41,47,"B",912,50,-75,-25,1500,4,993,"acbd"
"m","20",41,48,"C",2503,100,0,100,1600,3,616,"acbd"
"m","20",41,49,"C",3001,100,0,100,1700,3,605,"acbd"
"m","20",41,50,"D",1316,50,-250,-200,1500,3,768,"acbd"
"m","20",41,51,"B",951,50,0,50,1550,3,1576,"acbd"
"m","20",41,52,"B",873,50,0,50,1600,3,658,"acbd"
"m","20",41,53,"C",628,100,0,100,1700,3,503,"acbd"
"m","20",41,54,"A",715,100,-350,-250,1450,3,588,"acbd"
"m","20",41,55,"C",951,100,0,100,1550,3,512,"acbd"
"m","20",41,56,"D",676,50,0,50,1600,3,669,"acbd"
"m","20",41,57,"B",589,50,0,50,1650,3,576,"acbd"
"m","20",41,58,"C",712,100,0,100,1750,3,552,"acbd"
"m","20",41,59,"A",671,100,0,100,1850,3,682,"acbd"
"m","20",41,60,"D",902,50,0,50,1900,3,1017,"acbd"
"m","20",41,61,"B",624,50,-25,25,1925,4,793,"acbd"
"m","20",41,62,"A",799,100,-250,-150,1775,4,850,"acbd"
"m","20",41,63,"C",1050,100,0,100,1875,2,767,"acbd"
"m","20",41,64,"B",798,50,-75,-25,1850,2,1066,"acbd"
"m","20",41,65,"D",657,50,0,50,1900,4,752,"acbd"
"m","20",41,66,"A",897,100,-200,-100,1800,4,711,"acbd"
"m","20",41,67,"C",509,100,-1250,-1150,650,2,1400,"acbd"
"m","20",41,68,"B",569,50,0,50,700,3,736,"acbd"
"m","20",41,69,"C",1392,100,0,100,800,3,722,"acbd"
"m","20",41,70,"A",887,100,0,100,900,3,771,"acbd"
"m","20",41,71,"C",649,100,0,100,1000,3,752,"acbd"
"m","20",41,72,"B",831,50,-50,0,1000,3,673,"acbd"
"m","20",41,73,"D",1224,50,0,50,1050,3,1120,"acbd"
"m","20",41,74,"A",936,100,-300,-200,850,3,639,"acbd"
"m","20",41,75,"C",487,100,0,100,950,3,704,"acbd"
"m","20",41,76,"B",553,50,0,50,1000,3,815,"acbd"
"m","20",41,77,"D",735,50,0,50,1050,3,697,"acbd"
"m","20",41,78,"A",704,100,-150,-50,1000,3,712,"acbd"
"m","20",41,79,"B",951,50,0,50,1050,3,682,"acbd"
"m","20",41,80,"C",526,100,0,100,1150,3,832,"acbd"
"m","20",41,81,"B",563,50,0,50,1200,3,621,"acbd"
"m","20",41,82,"D",537,50,0,50,1250,3,1722,"acbd"
"m","20",41,83,"A",601,100,0,100,1350,3,616,"acbd"
"m","20",41,84,"C",975,100,0,100,1450,3,480,"acbd"
"m","20",41,85,"B",624,50,-50,0,1450,3,504,"acbd"
"m","20",41,86,"D",544,50,0,50,1500,3,984,"acbd"
"m","20",41,87,"A",550,100,0,100,1600,3,769,"acbd"
"m","20",41,88,"C",506,100,0,100,1700,3,470,"acbd"
"m","20",41,89,"B",512,50,-25,25,1725,3,840,"acbd"
"m","20",41,90,"D",575,50,0,50,1775,4,674,"acbd"
"m","20",41,91,"A",582,100,0,100,1875,4,578,"acbd"
"m","20",41,92,"C",593,100,0,100,1975,4,624,"acbd"
"m","20",41,93,"A",641,100,-300,-200,1775,4,571,"acbd"
"m","20",41,94,"C",479,100,0,100,1875,4,528,"acbd"
"m","20",41,95,"B",768,50,-50,0,1875,4,632,"acbd"
"m","20",41,96,"D",561,50,0,50,1925,4,471,"acbd"
"m","20",41,97,"B",640,50,0,50,1975,3,840,"acbd"
"m","20",41,98,"C",504,100,0,100,2075,3,569,"acbd"
"m","20",41,99,"B",519,50,0,50,2125,3,825,"acbd"
"m","20",41,100,"A",569,100,0,100,2225,3,625,"acbd"
"f","22",42,1,"B",38015,50,0,50,2050,2,9224,"dcab"
"f","22",42,2,"A",13688,50,0,50,2100,1,4584,"dcab"
"f","22",42,3,"D",34569,100,0,100,2200,3,7112,"dcab"
"f","22",42,4,"C",9184,100,0,100,2300,3,1288,"dcab"
"f","22",42,5,"B",13336,50,0,50,2350,3,816,"dcab"
"f","22",42,6,"C",16016,100,0,100,2450,3,920,"dcab"
"f","22",42,7,"D",4600,100,0,100,2550,3,1064,"dcab"
"f","22",42,8,"C",7961,100,0,100,2650,3,815,"dcab"
"f","22",42,9,"D",1377,100,-150,-50,2600,3,768,"dcab"
"f","22",42,10,"A",5393,50,0,50,2650,2,1304,"dcab"
"f","22",42,11,"B",680,50,0,50,2700,3,848,"dcab"
"f","22",42,12,"B",21591,50,0,50,2750,2,1321,"dcab"
"f","22",42,13,"C",1488,100,0,100,2850,3,776,"dcab"
"f","22",42,14,"D",5455,100,0,100,2950,3,1401,"dcab"
"f","22",42,15,"C",1216,100,0,100,3050,4,1880,"dcab"
"f","22",42,16,"D",632,100,-300,-200,2850,3,729,"dcab"
"f","22",42,17,"C",3200,100,0,100,2950,3,840,"dcab"
"f","22",42,18,"C",3617,100,0,100,3050,3,1032,"dcab"
"f","22",42,19,"C",648,100,0,100,3150,3,640,"dcab"
"f","22",42,20,"C",1457,100,-1250,-1150,2000,4,1184,"dcab"
"f","22",42,21,"C",944,100,0,100,2100,3,1752,"dcab"
"f","22",42,22,"D",9056,100,0,100,2200,3,768,"dcab"
"f","22",42,23,"D",1351,100,-200,-100,2100,3,656,"dcab"
"f","22",42,24,"B",4103,50,0,50,2150,3,768,"dcab"
"f","22",42,25,"A",951,50,-50,0,2150,3,2224,"dcab"
"f","22",42,26,"D",10456,100,0,100,2250,2,929,"dcab"
"f","22",42,27,"D",2056,100,-250,-150,2100,2,1319,"dcab"
"f","22",42,28,"C",649,100,0,100,2200,2,664,"dcab"
"f","22",42,29,"D",5015,100,-350,-250,1950,2,1344,"dcab"
"f","22",42,30,"C",535,100,0,100,2050,2,704,"dcab"
"f","22",42,31,"C",5008,100,0,100,2150,2,1089,"dcab"
"f","22",42,32,"B",9496,50,0,50,2200,2,959,"dcab"
"f","22",42,33,"A",720,50,0,50,2250,2,657,"dcab"
"f","22",42,34,"D",13249,100,0,100,2350,1,935,"dcab"
"f","22",42,35,"C",2144,100,-1250,-1150,1200,1,961,"dcab"
"f","22",42,36,"D",6000,100,-350,-250,950,1,1169,"dcab"
"f","22",42,37,"D",4360,100,0,100,1050,1,1937,"dcab"
"f","22",42,38,"C",1545,100,0,100,1150,1,1280,"dcab"
"f","22",42,39,"C",5328,100,0,100,1250,1,856,"dcab"
"f","22",42,40,"D",5633,100,-250,-150,1100,1,951,"dcab"
"f","22",42,41,"C",616,100,0,100,1200,1,729,"dcab"
"f","22",42,42,"C",1121,100,0,100,1300,1,848,"dcab"
"f","22",42,43,"B",6368,50,0,50,1350,1,840,"dcab"
"f","22",42,44,"A",1208,50,-50,0,1350,3,1032,"dcab"
"f","22",42,45,"B",1088,50,0,50,1400,1,736,"dcab"
"f","22",42,46,"C",13249,100,0,100,1500,1,4975,"dcab"
"f","22",42,47,"C",4072,100,0,100,1600,1,1104,"dcab"
"f","22",42,48,"D",9568,100,-200,-100,1500,1,1008,"dcab"
"f","22",42,49,"C",817,100,-1250,-1150,350,1,759,"dcab"
"f","22",42,50,"D",5064,100,0,100,450,1,1128,"dcab"
"f","22",42,51,"D",1552,100,-300,-200,250,1,920,"dcab"
"f","22",42,52,"C",761,100,0,100,350,1,2976,"dcab"
"f","22",42,53,"B",1448,50,0,50,400,2,1288,"dcab"
"f","22",42,54,"A",1505,50,0,50,450,3,1480,"dcab"
"f","22",42,55,"B",2096,50,-250,-200,250,3,984,"dcab"
"f","22",42,56,"A",601,50,-50,0,250,3,1512,"dcab"
"f","22",42,57,"C",1191,100,0,100,350,1,889,"dcab"
"f","22",42,58,"D",905,100,-150,-50,300,1,1152,"dcab"
"f","22",42,59,"C",1625,100,0,100,400,2,1288,"dcab"
"f","22",42,60,"D",13961,100,0,100,500,1,2472,"dcab"
"f","22",42,61,"C",41649,100,0,100,600,1,4543,"dcab"
"f","22",42,62,"A",7928,50,0,50,650,2,2736,"dcab"
"f","22",42,63,"D",3361,100,0,100,750,2,4392,"dcab"
"f","22",42,64,"C",11751,100,0,100,850,1,6736,"dcab"
"f","22",42,65,"B",28744,50,0,50,900,3,3376,"dcab"
"f","22",42,66,"C",12177,100,0,100,1000,2,4959,"dcab"
"f","22",42,67,"D",17000,100,0,100,1100,1,2312,"dcab"
"f","22",42,68,"D",6168,100,-300,-200,900,1,1296,"dcab"
"f","22",42,69,"C",8456,100,0,100,1000,1,1960,"dcab"
"f","22",42,70,"C",7424,100,0,100,1100,1,4096,"dcab"
"f","22",42,71,"B",4569,50,0,50,1150,2,2215,"dcab"
"f","22",42,72,"A",1888,50,-50,0,1150,2,2776,"dcab"
"f","22",42,73,"D",10217,100,0,100,1250,1,3208,"dcab"
"f","22",42,74,"C",1945,100,0,100,1350,1,872,"dcab"
"f","22",42,75,"D",17752,100,-350,-250,1100,1,1392,"dcab"
"f","22",42,76,"C",1952,100,0,100,1200,1,1096,"dcab"
"f","22",42,77,"D",9600,100,0,100,1300,1,1393,"dcab"
"f","22",42,78,"C",4257,100,-1250,-1150,150,1,1351,"dcab"
"f","22",42,79,"D",1121,100,-200,-100,50,1,959,"dcab"
"f","22",42,80,"C",4623,100,0,100,150,1,768,"dcab"
"f","22",42,81,"C",1847,100,0,100,250,1,913,"dcab"
"f","22",42,82,"D",8544,100,-250,-150,100,1,1743,"dcab"
"f","22",42,83,"C",647,100,0,100,200,1,1008,"dcab"
"f","22",42,84,"C",729,100,0,100,300,1,735,"dcab"
"f","22",42,85,"D",2921,100,-150,-50,250,1,1040,"dcab"
"f","22",42,86,"C",624,100,0,100,350,1,1048,"dcab"
"f","22",42,87,"C",609,100,0,100,450,2,1608,"dcab"
"f","22",42,88,"C",3768,100,0,100,550,2,1345,"dcab"
"f","22",42,89,"C",16392,100,0,100,650,3,1848,"dcab"
"f","22",42,90,"B",11824,50,0,50,700,2,1175,"dcab"
"f","22",42,91,"A",2097,50,-50,0,700,2,1311,"dcab"
"f","22",42,92,"C",2608,100,0,100,800,2,1632,"dcab"
"f","22",42,93,"C",2504,100,0,100,900,2,2048,"dcab"
"f","22",42,94,"D",14808,100,0,100,1000,2,3424,"dcab"
"f","22",42,95,"C",7656,100,0,100,1100,1,3225,"dcab"
"f","22",42,96,"B",6352,50,0,50,1150,2,1528,"dcab"
"f","22",42,97,"A",1280,50,0,50,1200,2,952,"dcab"
"f","22",42,98,"B",11121,50,0,50,1250,3,2088,"dcab"
"f","22",42,99,"A",1120,50,-25,25,1275,3,752,"dcab"
"f","22",42,100,"A",2984,50,-75,-25,1250,2,1328,"dcab"
"f","18",43,1,"C",4636,100,0,100,2100,4,1601,"bcda"
"f","18",43,2,"A",2291,50,0,50,2150,4,3045,"bcda"
"f","18",43,3,"D",1469,50,0,50,2200,3,2512,"bcda"
"f","18",43,4,"C",2288,100,0,100,2300,4,1250,"bcda"
"f","18",43,5,"C",2592,100,0,100,2400,4,1129,"bcda"
"f","18",43,6,"A",2439,50,0,50,2450,3,923,"bcda"
"f","18",43,7,"D",936,50,0,50,2500,4,672,"bcda"
"f","18",43,8,"B",953,100,0,100,2600,4,1351,"bcda"
"f","18",43,9,"D",1038,50,-50,0,2600,4,1290,"bcda"
"f","18",43,10,"B",1026,100,0,100,2700,3,790,"bcda"
"f","18",43,11,"D",1616,50,0,50,2750,4,1184,"bcda"
"f","18",43,12,"B",1131,100,-150,-50,2700,3,733,"bcda"
"f","18",43,13,"A",1256,50,0,50,2750,4,824,"bcda"
"f","18",43,14,"D",1080,50,-50,0,2750,3,929,"bcda"
"f","18",43,15,"B",858,100,0,100,2850,4,655,"bcda"
"f","18",43,16,"D",703,50,0,50,2900,4,443,"bcda"
"f","18",43,17,"A",778,50,0,50,2950,4,847,"bcda"
"f","18",43,18,"B",665,100,-300,-200,2750,4,823,"bcda"
"f","18",43,19,"A",846,50,0,50,2800,3,827,"bcda"
"f","18",43,20,"D",917,50,-50,0,2800,4,608,"bcda"
"f","18",43,21,"B",928,100,0,100,2900,4,1064,"bcda"
"f","18",43,22,"A",671,50,0,50,2950,4,802,"bcda"
"f","18",43,23,"B",737,100,-200,-100,2850,4,703,"bcda"
"f","18",43,24,"C",1254,100,0,100,2950,4,523,"bcda"
"f","18",43,25,"D",713,50,0,50,3000,4,879,"bcda"
"f","18",43,26,"B",706,100,0,100,3100,4,713,"bcda"
"f","18",43,27,"A",767,50,0,50,3150,4,682,"bcda"
"f","18",43,28,"D",3022,50,-50,0,3150,4,841,"bcda"
"f","18",43,29,"C",646,100,0,100,3250,3,729,"bcda"
"f","18",43,30,"B",794,100,-250,-150,3100,3,743,"bcda"
"f","18",43,31,"D",638,50,-50,0,3100,4,938,"bcda"
"f","18",43,32,"A",561,50,0,50,3150,4,497,"bcda"
"f","18",43,33,"B",551,100,-350,-250,2900,4,626,"bcda"
"f","18",43,34,"D",599,50,0,50,2950,4,729,"bcda"
"f","18",43,35,"B",646,100,0,100,3050,4,713,"bcda"
"f","18",43,36,"A",703,50,0,50,3100,4,562,"bcda"
"f","18",43,37,"D",622,50,-25,25,3125,4,750,"bcda"
"f","18",43,38,"B",755,100,-350,-250,2875,4,717,"bcda"
"f","18",43,39,"C",775,100,0,100,2975,4,586,"bcda"
"f","18",43,40,"B",625,100,0,100,3075,4,917,"bcda"
"f","18",43,41,"D",577,50,-75,-25,3050,4,720,"bcda"
"f","18",43,42,"A",603,50,-250,-200,2850,4,606,"bcda"
"f","18",43,43,"C",513,100,0,100,2950,4,493,"bcda"
"f","18",43,44,"B",655,100,-250,-150,2800,4,474,"bcda"
"f","18",43,45,"D",640,50,0,50,2850,4,481,"bcda"
"f","18",43,46,"C",470,100,0,100,2950,4,522,"bcda"
"f","18",43,47,"B",466,100,-200,-100,2850,4,584,"bcda"
"f","18",43,48,"D",510,50,0,50,2900,4,568,"bcda"
"f","18",43,49,"C",492,100,-1250,-1150,1750,4,637,"bcda"
"f","18",43,50,"A",544,50,0,50,1800,4,665,"bcda"
"f","18",43,51,"C",607,100,0,100,1900,4,457,"bcda"
"f","18",43,52,"D",584,50,0,50,1950,4,538,"bcda"
"f","18",43,53,"C",755,100,0,100,2050,4,541,"bcda"
"f","18",43,54,"B",509,100,0,100,2150,4,594,"bcda"
"f","18",43,55,"A",632,50,0,50,2200,4,1015,"bcda"
"f","18",43,56,"D",618,50,-25,25,2225,4,710,"bcda"
"f","18",43,57,"C",560,100,0,100,2325,4,489,"bcda"
"f","18",43,58,"B",572,100,-300,-200,2125,4,677,"bcda"
"f","18",43,59,"D",689,50,-75,-25,2100,4,631,"bcda"
"f","18",43,60,"A",649,50,0,50,2150,4,512,"bcda"
"f","18",43,61,"B",662,100,-150,-50,2100,4,544,"bcda"
"f","18",43,62,"C",440,100,0,100,2200,4,448,"bcda"
"f","18",43,63,"D",504,50,0,50,2250,4,657,"bcda"
"f","18",43,64,"A",680,50,0,50,2300,4,576,"bcda"
"f","18",43,65,"D",533,50,-50,0,2300,4,442,"bcda"
"f","18",43,66,"B",1161,100,0,100,2400,4,678,"bcda"
"f","18",43,67,"A",615,50,0,50,2450,4,786,"bcda"
"f","18",43,68,"C",1014,100,-1250,-1150,1300,4,392,"bcda"
"f","18",43,69,"A",665,50,0,50,1350,4,695,"bcda"
"f","18",43,70,"B",576,100,0,100,1450,4,722,"bcda"
"f","18",43,71,"D",1656,50,0,50,1500,4,881,"bcda"
"f","18",43,72,"C",575,100,0,100,1600,4,506,"bcda"
"f","18",43,73,"B",593,100,0,100,1700,4,856,"bcda"
"f","18",43,74,"A",838,50,0,50,1750,4,529,"bcda"
"f","18",43,75,"C",702,100,0,100,1850,4,456,"bcda"
"f","18",43,76,"D",624,50,0,50,1900,4,464,"bcda"
"f","18",43,77,"A",651,50,0,50,1950,4,754,"bcda"
"f","18",43,78,"B",456,100,-300,-200,1750,4,529,"bcda"
"f","18",43,79,"C",630,100,0,100,1850,4,488,"bcda"
"f","18",43,80,"D",501,50,0,50,1900,4,873,"bcda"
"f","18",43,81,"B",998,100,0,100,2000,4,1098,"bcda"
"f","18",43,82,"A",484,50,0,50,2050,4,749,"bcda"
"f","18",43,83,"C",697,100,0,100,2150,4,450,"bcda"
"f","18",43,84,"D",1251,50,-50,0,2150,4,421,"bcda"
"f","18",43,85,"B",552,100,-350,-250,1900,4,503,"bcda"
"f","18",43,86,"A",670,50,-250,-200,1700,4,641,"bcda"
"f","18",43,87,"D",1292,50,-25,25,1725,4,388,"bcda"
"f","18",43,88,"C",456,100,0,100,1825,4,426,"bcda"
"f","18",43,89,"C",704,100,0,100,1925,4,512,"bcda"
"f","18",43,90,"D",642,50,-50,0,1925,4,422,"bcda"
"f","18",43,91,"B",532,100,0,100,2025,4,628,"bcda"
"f","18",43,92,"A",841,50,0,50,2075,4,727,"bcda"
"f","18",43,93,"B",681,100,-200,-100,1975,4,962,"bcda"
"f","18",43,94,"C",551,100,-1250,-1150,825,4,536,"bcda"
"f","18",43,95,"D",768,50,0,50,875,4,666,"bcda"
"f","18",43,96,"C",560,100,0,100,975,4,465,"bcda"
"f","18",43,97,"C",454,100,0,100,1075,4,482,"bcda"
"f","18",43,98,"B",832,100,-250,-150,925,4,1473,"bcda"
"f","18",43,99,"A",1727,50,0,50,975,4,890,"bcda"
"f","18",43,100,"B",923,100,-150,-50,925,4,639,"bcda"
"f","18",44,1,"B",4863,100,0,100,2100,3,6112,"abcd"
"f","18",44,2,"B",6176,100,0,100,2200,3,5536,"abcd"
"f","18",44,3,"C",4193,50,0,50,2250,2,3616,"abcd"
"f","18",44,4,"A",2784,100,0,100,2350,3,2480,"abcd"
"f","18",44,5,"D",7312,50,0,50,2400,2,1688,"abcd"
"f","18",44,6,"A",4672,100,0,100,2500,1,4912,"abcd"
"f","18",44,7,"C",5801,50,0,50,2550,2,1896,"abcd"
"f","18",44,8,"B",4849,100,0,100,2650,3,1512,"abcd"
"f","18",44,9,"C",4312,50,-50,0,2650,2,4623,"abcd"
"f","18",44,10,"B",3631,100,0,100,2750,2,1729,"abcd"
"f","18",44,11,"D",3001,50,0,50,2800,3,1000,"abcd"
"f","18",44,12,"A",2504,100,-150,-50,2750,2,2120,"abcd"
"f","18",44,13,"C",5200,50,0,50,2800,2,880,"abcd"
"f","18",44,14,"B",4904,100,0,100,2900,2,1024,"abcd"
"f","18",44,15,"D",2240,50,0,50,2950,2,2423,"abcd"
"f","18",44,16,"A",2313,100,0,100,3050,3,1007,"abcd"
"f","18",44,17,"C",3304,50,-50,0,3050,3,1696,"abcd"
"f","18",44,18,"B",4816,100,0,100,3150,2,904,"abcd"
"f","18",44,19,"D",2489,50,0,50,3200,1,1631,"abcd"
"f","18",44,20,"A",2241,100,-300,-200,3000,2,808,"abcd"
"f","18",44,21,"B",2912,100,0,100,3100,2,840,"abcd"
"f","18",44,22,"B",3776,100,0,100,3200,1,944,"abcd"
"f","18",44,23,"D",5737,50,0,50,3250,1,856,"abcd"
"f","18",44,24,"A",5495,100,0,100,3350,1,1008,"abcd"
"f","18",44,25,"D",4696,50,0,50,3400,2,864,"abcd"
"f","18",44,26,"B",3864,100,-1250,-1150,2250,2,1424,"abcd"
"f","18",44,27,"C",3720,50,0,50,2300,2,1729,"abcd"
"f","18",44,28,"C",2729,50,-50,0,2300,2,607,"abcd"
"f","18",44,29,"D",5640,50,0,50,2350,1,1552,"abcd"
"f","18",44,30,"A",7704,100,-200,-100,2250,1,2504,"abcd"
"f","18",44,31,"B",1073,100,0,100,2350,2,927,"abcd"
"f","18",44,32,"B",2119,100,0,100,2450,2,2120,"abcd"
"f","18",44,33,"C",2056,50,0,50,2500,2,1640,"abcd"
"f","18",44,34,"A",1712,100,0,100,2600,2,1617,"abcd"
"f","18",44,35,"D",1969,50,0,50,2650,2,728,"abcd"
"f","18",44,36,"B",656,100,0,100,2750,2,856,"abcd"
"f","18",44,37,"B",584,100,0,100,2850,2,736,"abcd"
"f","18",44,38,"C",1976,50,-50,0,2850,2,872,"abcd"
"f","18",44,39,"D",888,50,0,50,2900,2,712,"abcd"
"f","18",44,40,"A",785,100,-250,-150,2750,2,624,"abcd"
"f","18",44,41,"D",1856,50,-250,-200,2550,2,872,"abcd"
"f","18",44,42,"B",640,100,-1250,-1150,1400,2,656,"abcd"
"f","18",44,43,"C",1048,50,-50,0,1400,2,608,"abcd"
"f","18",44,44,"D",8320,50,0,50,1450,1,1024,"abcd"
"f","18",44,45,"D",2648,50,0,50,1500,1,567,"abcd"
"f","18",44,46,"A",888,100,-350,-250,1250,1,984,"abcd"
"f","18",44,47,"B",1040,100,0,100,1350,1,848,"abcd"
"f","18",44,48,"B",1032,100,0,100,1450,1,432,"abcd"
"f","18",44,49,"D",1352,50,0,50,1500,1,808,"abcd"
"f","18",44,50,"A",1273,100,0,100,1600,1,608,"abcd"
