"gender","age","nsubj","trial_number","card_selected","rt_cardselection","win","loss","net_gain","totalcash_by_trial","confidence","rt_confidence","adv_choice","block"
"f",18,1,1,"A",3140,100,0,100,2100,4,1864,0,1
"f",18,1,2,"A",2526,100,0,100,2200,4,1852,0,1
"f",18,1,3,"A",4095,100,-150,-50,2150,3,1543,0,1
"f",18,1,4,"C",1321,50,0,50,2200,4,2193,1,1
"f",18,1,5,"C",2008,50,0,50,2250,4,1328,1,1
"f",18,1,6,"A",1462,100,0,100,2350,4,1496,0,1
"f",18,1,7,"A",1397,100,-300,-200,2150,4,999,0,1
"f",18,1,8,"C",2167,50,-50,0,2150,3,1179,1,1
"f",18,1,9,"B",1125,100,0,100,2250,3,1154,0,1
"f",18,1,10,"C",1649,50,0,50,2300,3,1404,1,1
"f",18,1,11,"B",3499,100,0,100,2400,3,991,0,1
"f",18,1,12,"A",2553,100,0,100,2500,4,1541,0,1
"f",18,1,13,"A",2769,100,-200,-100,2400,3,1235,0,1
"f",18,1,14,"C",1371,50,-50,0,2400,4,1092,1,1
"f",18,1,15,"C",1693,50,0,50,2450,3,779,1,1
"f",18,1,16,"B",1375,100,0,100,2550,3,1427,0,1
"f",18,1,17,"D",928,50,0,50,2600,3,972,1,1
"f",18,1,18,"C",1937,50,-50,0,2600,4,1689,1,1
"f",18,1,19,"A",2624,100,0,100,2700,3,1044,0,1
"f",18,1,20,"B",1504,100,0,100,2800,4,2216,0,1
"f",18,1,21,"C",1205,50,0,50,2850,4,1041,1,2
"f",18,1,22,"D",1033,50,0,50,2900,1,3123,1,2
"f",18,1,23,"D",1563,50,0,50,2950,3,1135,1,2
"f",18,1,24,"A",2129,100,-250,-150,2800,2,1664,0,2
"f",18,1,25,"B",2837,100,0,100,2900,3,880,0,2
"f",18,1,26,"D",1954,50,0,50,2950,4,1144,1,2
"f",18,1,27,"B",1861,100,0,100,3050,3,1012,0,2
"f",18,1,28,"B",1739,100,0,100,3150,4,1216,0,2
"f",18,1,29,"D",1201,50,0,50,3200,3,783,1,2
"f",18,1,30,"C",1242,50,-50,0,3200,4,1260,1,2
"f",18,1,31,"B",889,100,0,100,3300,4,1108,0,2
"f",18,1,32,"D",1895,50,0,50,3350,4,892,1,2
"f",18,1,33,"B",1021,100,-1250,-1150,2200,3,704,0,2
"f",18,1,34,"A",1941,100,-350,-250,1950,3,1045,0,2
"f",18,1,35,"C",1177,50,-50,0,1950,3,727,1,2
"f",18,1,36,"D",613,50,0,50,2000,4,688,1,2
"f",18,1,37,"D",839,50,0,50,2050,4,775,1,2
"f",18,1,38,"B",725,100,0,100,2150,2,1168,0,2
"f",18,1,39,"D",1544,50,0,50,2200,1,1464,1,2
"f",18,1,40,"B",1089,100,0,100,2300,1,1271,0,2
"f",18,1,41,"D",1333,50,-250,-200,2100,1,1151,1,3
"f",18,1,42,"B",665,100,0,100,2200,2,667,0,3
"f",18,1,43,"A",858,100,0,100,2300,2,595,0,3
"f",18,1,44,"C",796,50,0,50,2350,3,640,1,3
"f",18,1,45,"B",686,100,0,100,2450,2,823,0,3
"f",18,1,46,"B",4614,100,-1250,-1150,1300,3,1305,0,3
"f",18,1,47,"D",1496,50,0,50,1350,4,892,1,3
"f",18,1,48,"C",800,50,-25,25,1375,3,520,1,3
"f",18,1,49,"D",801,50,0,50,1425,4,727,1,3
"f",18,1,50,"A",816,100,-350,-250,1175,1,936,0,3
"f",18,1,51,"D",1086,50,0,50,1225,4,784,1,3
"f",18,1,52,"B",1076,100,0,100,1325,3,739,0,3
"f",18,1,53,"D",700,50,0,50,1375,4,608,1,3
"f",18,1,54,"D",780,50,0,50,1425,1,708,1,3
"f",18,1,55,"D",1515,50,0,50,1475,1,700,1,3
"f",18,1,56,"B",1505,100,0,100,1575,1,1222,0,3
"f",18,1,57,"B",1060,100,0,100,1675,2,804,0,3
"f",18,1,58,"D",759,50,0,50,1725,3,803,1,3
"f",18,1,59,"B",1027,100,0,100,1825,1,499,0,3
"f",18,1,60,"D",581,50,0,50,1875,4,887,1,3
"f",18,1,61,"D",732,50,0,50,1925,4,712,1,4
"f",18,1,62,"D",1136,50,-250,-200,1725,1,1088,1,4
"f",18,1,63,"B",753,100,0,100,1825,2,864,0,4
"f",18,1,64,"B",1249,100,0,100,1925,2,637,0,4
"f",18,1,65,"D",1616,50,0,50,1975,3,724,1,4
"f",18,1,66,"B",1032,100,-1250,-1150,825,1,876,0,4
"f",18,1,67,"D",1469,50,0,50,875,3,795,1,4
"f",18,1,68,"D",889,50,0,50,925,3,588,1,4
"f",18,1,69,"C",500,50,-75,-25,900,1,1178,1,4
"f",18,1,70,"A",689,100,0,100,1000,1,796,0,4
"f",18,1,71,"D",650,50,0,50,1050,4,1135,1,4
"f",18,1,72,"B",671,100,0,100,1150,2,704,0,4
"f",18,1,73,"C",1264,50,0,50,1200,1,796,1,4
"f",18,1,74,"D",785,50,0,50,1250,3,648,1,4
"f",18,1,75,"A",1110,100,-250,-150,1100,4,724,0,4
"f",18,1,76,"D",844,50,0,50,1150,3,584,1,4
"f",18,1,77,"B",540,100,0,100,1250,2,756,0,4
"f",18,1,78,"C",1506,50,0,50,1300,1,1132,1,4
"f",18,1,79,"D",860,50,0,50,1350,4,927,1,4
"f",18,1,80,"A",1060,100,-200,-100,1250,1,504,0,4
"f",18,1,81,"D",1204,50,0,50,1300,4,648,1,5
"f",18,1,82,"B",657,100,0,100,1400,4,852,0,5
"f",18,1,83,"D",893,50,-250,-200,1200,4,535,1,5
"f",18,1,84,"B",483,100,0,100,1300,4,1084,0,5
"f",18,1,85,"B",528,100,0,100,1400,4,672,0,5
"f",18,1,86,"B",1273,100,0,100,1500,4,847,0,5
"f",18,1,87,"D",1001,50,0,50,1550,4,697,1,5
"f",18,1,88,"D",1076,50,0,50,1600,4,688,1,5
"f",18,1,89,"B",1121,100,0,100,1700,1,606,0,5
"f",18,1,90,"D",718,50,0,50,1750,4,1122,1,5
"f",18,1,91,"B",1457,100,0,100,1850,4,2185,0,5
"f",18,1,92,"D",2073,50,0,50,1900,2,1216,1,5
"f",18,1,93,"D",1694,50,0,50,1950,4,800,1,5
"f",18,1,94,"B",661,100,0,100,2050,3,964,0,5
"f",18,1,95,"D",2425,50,-250,-200,1850,3,769,1,5
"f",18,1,96,"B",1176,100,0,100,1950,2,775,0,5
"f",18,1,97,"C",629,50,0,50,2000,4,636,1,5
"f",18,1,98,"A",999,100,0,100,2100,4,680,0,5
"f",18,1,99,"D",553,50,0,50,2150,2,907,1,5
"f",18,1,100,"B",1429,100,-1250,-1150,1000,1,744,0,5
"f",19,2,1,"A",10454,100,0,100,2100,3,2460,0,1
"f",19,2,2,"D",8186,50,0,50,2150,4,1666,1,1
"f",19,2,3,"B",5660,100,0,100,2250,4,1710,0,1
"f",19,2,4,"C",4038,50,0,50,2300,4,1730,1,1
"f",19,2,5,"D",4869,50,0,50,2350,4,1633,1,1
"f",19,2,6,"A",2000,100,0,100,2450,4,1418,0,1
"f",19,2,7,"C",3417,50,0,50,2500,4,1140,1,1
"f",19,2,8,"B",8256,100,0,100,2600,4,1089,0,1
"f",19,2,9,"A",20396,100,-150,-50,2550,4,1359,0,1
"f",19,2,10,"C",3189,50,-50,0,2550,4,937,1,1
"f",19,2,11,"D",4162,50,0,50,2600,3,1771,1,1
"f",19,2,12,"D",8694,50,0,50,2650,4,1153,1,1
"f",19,2,13,"C",10204,50,0,50,2700,4,1027,1,1
"f",19,2,14,"A",4995,100,0,100,2800,4,1044,0,1
"f",19,2,15,"B",4925,100,0,100,2900,4,1048,0,1
"f",19,2,16,"C",5444,50,-50,0,2900,4,1107,1,1
"f",19,2,17,"D",3606,50,0,50,2950,4,999,1,1
"f",19,2,18,"D",2131,50,0,50,3000,4,1139,1,1
"f",19,2,19,"C",3293,50,0,50,3050,4,945,1,1
"f",19,2,20,"A",3583,100,-300,-200,2850,4,1423,0,1
"f",19,2,21,"C",4095,50,-50,0,2850,4,919,1,2
"f",19,2,22,"C",5632,50,0,50,2900,4,965,1,2
"f",19,2,23,"A",3146,100,0,100,3000,4,1016,0,2
"f",19,2,24,"B",7587,100,0,100,3100,4,891,0,2
"f",19,2,25,"D",7260,50,0,50,3150,4,798,1,2
"f",19,2,26,"C",3589,50,-50,0,3150,4,872,1,2
"f",19,2,27,"B",4012,100,0,100,3250,4,1219,0,2
"f",19,2,28,"D",3741,50,0,50,3300,4,794,1,2
"f",19,2,29,"A",4533,100,-200,-100,3200,4,1327,0,2
"f",19,2,30,"C",9648,50,-50,0,3200,3,1027,1,2
"f",19,2,31,"D",3257,50,0,50,3250,4,1185,1,2
"f",19,2,32,"A",12102,100,0,100,3350,4,1198,0,2
"f",19,2,33,"B",4630,100,0,100,3450,4,1327,0,2
"f",19,2,34,"C",4412,50,0,50,3500,4,981,1,2
"f",19,2,35,"D",1200,50,-250,-200,3300,4,799,1,2
"f",19,2,36,"A",1359,100,-250,-150,3150,4,1199,0,2
"f",19,2,37,"A",1279,100,-350,-250,2900,4,1264,0,2
"f",19,2,38,"A",2171,100,0,100,3000,4,1263,0,2
"f",19,2,39,"A",1015,100,-350,-250,2750,1,1440,0,2
"f",19,2,40,"B",4368,100,0,100,2850,4,982,0,2
"f",19,2,41,"C",3373,50,-25,25,2875,4,1000,1,3
"f",19,2,42,"C",4204,50,-75,-25,2850,4,827,1,3
"f",19,2,43,"D",1737,50,0,50,2900,4,752,1,3
"f",19,2,44,"B",1050,100,0,100,3000,4,1003,0,3
"f",19,2,45,"C",5509,50,0,50,3050,3,1408,1,3
"f",19,2,46,"A",3913,100,0,100,3150,3,1050,0,3
"f",19,2,47,"D",3859,50,0,50,3200,4,1145,1,3
"f",19,2,48,"C",2012,50,0,50,3250,4,1004,1,3
"f",19,2,49,"A",2469,100,-250,-150,3100,4,1169,0,3
"f",19,2,50,"B",1544,100,-1250,-1150,1950,4,981,0,3
"f",19,2,51,"A",1636,100,-200,-100,1850,2,892,0,3
"f",19,2,52,"C",1534,50,0,50,1900,4,1095,1,3
"f",19,2,53,"D",1076,50,0,50,1950,4,936,1,3
"f",19,2,54,"C",1185,50,-25,25,1975,4,1016,1,3
"f",19,2,55,"B",1110,100,0,100,2075,4,934,0,3
"f",19,2,56,"C",985,50,-75,-25,2050,4,905,1,3
"f",19,2,57,"D",846,50,0,50,2100,4,842,1,3
"f",19,2,58,"B",17982,100,0,100,2200,3,1830,0,3
"f",19,2,59,"C",983,50,0,50,2250,4,855,1,3
"f",19,2,60,"D",882,50,0,50,2300,4,977,1,3
"f",19,2,61,"B",1609,100,0,100,2400,4,1024,0,4
"f",19,2,62,"C",3532,50,-50,0,2400,4,761,1,4
"f",19,2,63,"A",1311,100,0,100,2500,3,1151,0,4
"f",19,2,64,"B",1077,100,0,100,2600,2,3130,0,4
"f",19,2,65,"C",1416,50,0,50,2650,4,2801,1,4
"f",19,2,66,"D",1164,50,0,50,2700,4,992,1,4
"f",19,2,67,"C",1281,50,0,50,2750,4,826,1,4
"f",19,2,68,"D",1169,50,0,50,2800,4,795,1,4
"f",19,2,69,"B",1403,100,-1250,-1150,1650,4,917,0,4
"f",19,2,70,"A",1156,100,-300,-200,1450,4,1308,0,4
"f",19,2,71,"B",1014,100,0,100,1550,3,1352,0,4
"f",19,2,72,"C",839,50,0,50,1600,4,1129,1,4
"f",19,2,73,"D",937,50,0,50,1650,4,828,1,4
"f",19,2,74,"C",808,50,-50,0,1650,4,793,1,4
"f",19,2,75,"B",922,100,0,100,1750,4,808,0,4
"f",19,2,76,"D",1721,50,0,50,1800,4,905,1,4
"f",19,2,77,"C",1154,50,-25,25,1825,4,1095,1,4
"f",19,2,78,"A",1011,100,-150,-50,1775,4,1028,0,4
"f",19,2,79,"B",937,100,0,100,1875,2,1100,0,4
"f",19,2,80,"C",1415,50,-50,0,1875,2,1489,1,4
"f",19,2,81,"D",935,50,-250,-200,1675,4,808,1,5
"f",19,2,82,"A",856,100,0,100,1775,4,1434,0,5
"f",19,2,83,"B",969,100,0,100,1875,3,2207,0,5
"f",19,2,84,"C",951,50,0,50,1925,3,1894,1,5
"f",19,2,85,"D",1522,50,0,50,1975,4,889,1,5
"f",19,2,86,"C",2800,50,0,50,2025,2,2672,1,5
"f",19,2,87,"B",1309,100,0,100,2125,3,3495,0,5
"f",19,2,88,"D",1995,50,0,50,2175,4,761,1,5
"f",19,2,89,"B",1640,100,0,100,2275,4,934,0,5
"f",19,2,90,"C",1472,50,-75,-25,2250,3,2317,1,5
"f",19,2,91,"A",996,100,0,100,2350,4,1076,0,5
"f",19,2,92,"C",2559,50,-50,0,2350,4,965,1,5
"f",19,2,93,"B",1796,100,-1250,-1150,1200,3,1011,0,5
"f",19,2,94,"D",986,50,0,50,1250,4,881,1,5
"f",19,2,95,"A",953,100,0,100,1350,4,1104,0,5
"f",19,2,96,"B",921,100,0,100,1450,2,1281,0,5
"f",19,2,97,"C",841,50,0,50,1500,2,997,1,5
"f",19,2,98,"D",996,50,0,50,1550,1,1015,1,5
"f",19,2,99,"B",1136,100,0,100,1650,3,1303,0,5
"f",19,2,100,"C",812,50,0,50,1700,4,904,1,5
"f",45,3,1,"C",9516,50,0,50,2050,4,4169,1,1
"f",45,3,2,"C",9438,50,0,50,2100,4,4370,1,1
"f",45,3,3,"C",7339,50,-50,0,2100,4,2310,1,1
"f",45,3,4,"C",9404,50,0,50,2150,3,3958,1,1
"f",45,3,5,"C",6563,50,-50,0,2150,3,4513,1,1
"f",45,3,6,"C",4885,50,0,50,2200,2,3296,1,1
"f",45,3,7,"C",4255,50,-50,0,2200,3,4053,1,1
"f",45,3,8,"C",3008,50,0,50,2250,3,3901,1,1
"f",45,3,9,"C",4654,50,-50,0,2250,2,2806,1,1
"f",45,3,10,"C",3723,50,-50,0,2250,3,3436,1,1
"f",45,3,11,"C",7942,50,0,50,2300,4,3021,1,1
"f",45,3,12,"C",4310,50,-25,25,2325,2,3239,1,1
"f",45,3,13,"C",2874,50,-75,-25,2300,4,3588,1,1
"f",45,3,14,"C",3892,50,0,50,2350,4,2288,1,1
"f",45,3,15,"C",3258,50,0,50,2400,4,2416,1,1
"f",45,3,16,"C",6993,50,0,50,2450,4,3448,1,1
"f",45,3,17,"C",3181,50,-25,25,2475,2,3301,1,1
"f",45,3,18,"C",6262,50,-75,-25,2450,4,2992,1,1
"f",45,3,19,"C",2636,50,0,50,2500,3,2995,1,1
"f",45,3,20,"C",4466,50,-50,0,2500,1,3546,1,1
"f",45,3,21,"C",2708,50,0,50,2550,2,4272,1,2
"f",45,3,22,"C",2557,50,0,50,2600,4,2538,1,2
"f",45,3,23,"C",2867,50,0,50,2650,3,2276,1,2
"f",45,3,24,"C",2548,50,-50,0,2650,1,1876,1,2
"f",45,3,25,"C",4312,50,-25,25,2675,4,2562,1,2
"f",45,3,26,"C",3527,50,-50,0,2675,2,2722,1,2
"f",45,3,27,"C",9284,50,0,50,2725,1,5000,1,2
"f",45,3,28,"C",7160,50,0,50,2775,3,3181,1,2
"f",45,3,29,"C",2156,50,-75,-25,2750,2,4428,1,2
"f",45,3,30,"C",2010,50,-50,0,2750,4,2930,1,2
"f",45,3,31,"C",1924,50,0,50,2800,2,2420,1,2
"f",45,3,32,"C",2899,50,0,50,2850,3,6474,1,2
"f",45,3,33,"C",2071,50,0,50,2900,3,4876,1,2
"f",45,3,34,"C",1966,50,-25,25,2925,3,3571,1,2
"f",45,3,35,"C",2774,50,-25,25,2950,4,2135,1,2
"f",45,3,36,"C",1621,50,0,50,3000,2,2622,1,2
"f",45,3,37,"C",7449,50,-75,-25,2975,1,2544,1,2
"f",45,3,38,"C",3151,50,0,50,3025,1,2751,1,2
"f",45,3,39,"C",2880,50,-50,0,3025,4,2231,1,2
"f",45,3,40,"C",2165,50,-75,-25,3000,2,1675,1,2
"f",45,3,41,"C",1795,50,0,50,3050,2,1436,1,3
"f",45,3,42,"C",1859,50,0,50,3100,2,1546,1,3
"f",45,3,43,"C",2887,50,-50,0,3100,3,2339,1,3
"f",45,3,44,"C",2400,50,0,50,3150,2,2228,1,3
"f",45,3,45,"C",2200,50,-50,0,3150,4,2866,1,3
"f",45,3,46,"C",1935,50,0,50,3200,1,2693,1,3
"f",45,3,47,"C",2589,50,-50,0,3200,1,1559,1,3
"f",45,3,48,"C",1902,50,0,50,3250,3,2050,1,3
"f",45,3,49,"C",1899,50,-50,0,3250,3,1489,1,3
"f",45,3,50,"C",2219,50,-50,0,3250,2,1778,1,3
"f",45,3,51,"C",1401,50,0,50,3300,4,2468,1,3
"f",45,3,52,"C",1510,50,-25,25,3325,4,2076,1,3
"f",45,3,53,"C",2101,50,-75,-25,3300,1,2092,1,3
"f",45,3,54,"C",1874,50,0,50,3350,3,2417,1,3
"f",45,3,55,"C",1936,50,0,50,3400,3,1419,1,3
"f",45,3,56,"C",1186,50,0,50,3450,3,1212,1,3
"f",45,3,57,"C",1419,50,-25,25,3475,3,1424,1,3
"f",45,3,58,"C",1170,50,-75,-25,3450,3,1267,1,3
"f",45,3,59,"C",1633,50,0,50,3500,2,3382,1,3
"f",45,3,60,"B",1687,100,0,100,3600,2,1374,0,3
"f",45,3,61,"B",2585,100,0,100,3700,2,5610,0,4
"f",45,3,62,"B",3109,100,0,100,3800,2,2435,0,4
"f",45,3,63,"B",1897,100,0,100,3900,1,1877,0,4
"f",45,3,64,"B",1807,100,0,100,4000,1,1588,0,4
"f",45,3,65,"B",1972,100,0,100,4100,3,2648,0,4
"f",45,3,66,"B",1640,100,0,100,4200,3,1903,0,4
"f",45,3,67,"B",1699,100,0,100,4300,2,1664,0,4
"f",45,3,68,"B",3945,100,-1250,-1150,3150,3,1676,0,4
"f",45,3,69,"D",4508,50,0,50,3200,4,1882,1,4
"f",45,3,70,"D",2679,50,0,50,3250,4,1607,1,4
"f",45,3,71,"D",1778,50,0,50,3300,3,1774,1,4
"f",45,3,72,"D",1916,50,0,50,3350,1,1401,1,4
"f",45,3,73,"D",1700,50,0,50,3400,1,1600,1,4
"f",45,3,74,"D",1901,50,0,50,3450,1,2540,1,4
"f",45,3,75,"D",1841,50,0,50,3500,4,1826,1,4
"f",45,3,76,"D",1751,50,0,50,3550,4,1390,1,4
"f",45,3,77,"D",1643,50,0,50,3600,3,1578,1,4
"f",45,3,78,"D",2032,50,-250,-200,3400,3,1700,1,4
"f",45,3,79,"D",2152,50,0,50,3450,4,1952,1,4
"f",45,3,80,"D",2010,50,0,50,3500,4,2368,1,4
"f",45,3,81,"D",1621,50,0,50,3550,3,1884,1,5
"f",45,3,82,"D",1671,50,0,50,3600,3,1601,1,5
"f",45,3,83,"C",2002,50,-50,0,3600,3,1647,1,5
"f",45,3,84,"C",3006,50,0,50,3650,3,2157,1,5
"f",45,3,85,"C",1400,50,0,50,3700,3,1450,1,5
"f",45,3,86,"C",2418,50,0,50,3750,4,5857,1,5
"f",45,3,87,"D",2610,50,0,50,3800,3,1513,1,5
"f",45,3,88,"C",1999,50,-50,0,3800,3,1821,1,5
"f",45,3,89,"C",2173,50,-25,25,3825,3,1522,1,5
"f",45,3,90,"C",1670,50,-50,0,3825,2,1540,1,5
"f",45,3,91,"B",1592,100,0,100,3925,2,2150,0,5
"f",45,3,92,"B",1439,100,0,100,4025,2,1465,0,5
"f",45,3,93,"B",1482,100,0,100,4125,1,1605,0,5
"f",45,3,94,"A",2136,100,0,100,4225,1,1282,0,5
"f",45,3,95,"A",1745,100,0,100,4325,1,1575,0,5
"f",45,3,96,"A",1419,100,-150,-50,4275,1,1402,0,5
"f",45,3,97,"A",1907,100,0,100,4375,2,1369,0,5
"f",45,3,98,"A",1511,100,-300,-200,4175,2,1404,0,5
"f",45,3,99,"A",1712,100,0,100,4275,3,1654,0,5
"f",45,3,100,"B",1664,100,0,100,4375,2,1540,0,5
"f",19,4,1,"C",10921,50,0,50,2050,3,3920,1,1
"f",19,4,2,"B",5409,100,0,100,2150,3,1593,0,1
"f",19,4,3,"D",2978,50,0,50,2200,3,1527,1,1
"f",19,4,4,"C",2666,50,0,50,2250,3,1422,1,1
"f",19,4,5,"D",3825,50,0,50,2300,3,1159,1,1
"f",19,4,6,"B",1442,100,0,100,2400,3,974,0,1
"f",19,4,7,"C",3771,50,-50,0,2400,3,1349,1,1
"f",19,4,8,"A",5769,100,0,100,2500,3,1183,0,1
"f",19,4,9,"D",6425,50,0,50,2550,3,1047,1,1
"f",19,4,10,"B",7056,100,0,100,2650,4,1258,0,1
"f",19,4,11,"C",4073,50,0,50,2700,4,1064,1,1
"f",19,4,12,"D",2137,50,0,50,2750,4,928,1,1
"f",19,4,13,"D",3018,50,0,50,2800,4,1361,1,1
"f",19,4,14,"C",3161,50,-50,0,2800,4,1056,1,1
"f",19,4,15,"B",865,100,0,100,2900,4,1055,0,1
"f",19,4,16,"D",3361,50,0,50,2950,4,920,1,1
"f",19,4,17,"B",1672,100,0,100,3050,3,1328,0,1
"f",19,4,18,"A",920,100,0,100,3150,4,1369,0,1
"f",19,4,19,"C",922,50,0,50,3200,4,872,1,1
"f",19,4,20,"B",880,100,0,100,3300,4,825,0,1
"f",19,4,21,"B",723,100,0,100,3400,3,1477,0,2
"f",19,4,22,"D",790,50,0,50,3450,4,1045,1,2
"f",19,4,23,"B",570,100,0,100,3550,4,950,0,2
"f",19,4,24,"B",587,100,-1250,-1150,2400,3,1174,0,2
"f",19,4,25,"A",3394,100,-150,-50,2350,4,1320,0,2
"f",19,4,26,"C",808,50,-50,0,2350,4,872,1,2
"f",19,4,27,"B",795,100,0,100,2450,4,910,0,2
"f",19,4,28,"D",994,50,0,50,2500,4,854,1,2
"f",19,4,29,"B",1466,100,0,100,2600,4,1222,0,2
"f",19,4,30,"C",673,50,0,50,2650,4,822,1,2
"f",19,4,31,"A",1080,100,0,100,2750,4,1039,0,2
"f",19,4,32,"C",1216,50,-50,0,2750,4,878,1,2
"f",19,4,33,"B",648,100,0,100,2850,4,859,0,2
"f",19,4,34,"D",1992,50,0,50,2900,4,1016,1,2
"f",19,4,35,"C",1176,50,-50,0,2900,3,576,1,2
"f",19,4,36,"B",1067,100,0,100,3000,4,950,0,2
"f",19,4,37,"A",1073,100,-300,-200,2800,4,945,0,2
"f",19,4,38,"B",747,100,-1250,-1150,1650,4,952,0,2
"f",19,4,39,"C",625,50,0,50,1700,4,719,1,2
"f",19,4,40,"D",720,50,-250,-200,1500,4,940,1,2
"f",19,4,41,"C",1353,50,-25,25,1525,4,630,1,3
"f",19,4,42,"B",521,100,0,100,1625,4,799,0,3
"f",19,4,43,"A",825,100,0,100,1725,3,1072,0,3
"f",19,4,44,"B",1089,100,0,100,1825,3,1025,0,3
"f",19,4,45,"C",704,50,-75,-25,1800,4,1016,1,3
"f",19,4,46,"B",846,100,0,100,1900,3,1152,0,3
"f",19,4,47,"A",2208,100,-200,-100,1800,3,1072,0,3
"f",19,4,48,"B",950,100,0,100,1900,3,945,0,3
"f",19,4,49,"A",665,100,0,100,2000,2,831,0,3
"f",19,4,50,"D",850,50,0,50,2050,4,750,1,3
"f",19,4,51,"C",545,50,0,50,2100,4,687,1,3
"f",19,4,52,"B",930,100,0,100,2200,3,1310,0,3
"f",19,4,53,"A",600,100,-250,-150,2050,3,1504,0,3
"f",19,4,54,"A",753,100,-350,-250,1800,2,687,0,3
"f",19,4,55,"C",713,50,0,50,1850,4,976,1,3
"f",19,4,56,"D",577,50,0,50,1900,4,838,1,3
"f",19,4,57,"B",1793,100,0,100,2000,3,879,0,3
"f",19,4,58,"C",858,50,0,50,2050,2,2214,1,3
"f",19,4,59,"D",773,50,0,50,2100,4,701,1,3
"f",19,4,60,"A",1016,100,0,100,2200,2,3074,0,3
"f",19,4,61,"C",593,50,-25,25,2225,3,495,1,4
"f",19,4,62,"C",546,50,-75,-25,2200,3,47,1,4
"f",19,4,63,"D",681,50,0,50,2250,4,656,1,4
"f",19,4,64,"C",648,50,0,50,2300,4,928,1,4
"f",19,4,65,"B",1041,100,-1250,-1150,1150,2,2359,0,4
"f",19,4,66,"C",581,50,-50,0,1150,3,789,1,4
"f",19,4,67,"D",631,50,0,50,1200,4,728,1,4
"f",19,4,68,"C",474,50,0,50,1250,4,789,1,4
"f",19,4,69,"D",625,50,0,50,1300,4,912,1,4
"f",19,4,70,"B",872,100,0,100,1400,2,904,0,4
"f",19,4,71,"B",768,100,0,100,1500,2,2376,0,4
"f",19,4,72,"A",899,100,-350,-250,1250,3,885,0,4
"f",19,4,73,"B",1329,100,0,100,1350,3,671,0,4
"f",19,4,74,"D",937,50,0,50,1400,4,504,1,4
"f",19,4,75,"D",1095,50,0,50,1450,4,1088,1,4
"f",19,4,76,"C",507,50,0,50,1500,4,765,1,4
"f",19,4,77,"B",643,100,0,100,1600,3,1093,0,4
"f",19,4,78,"A",897,100,0,100,1700,2,1503,0,4
"f",19,4,79,"C",547,50,0,50,1750,4,1038,1,4
"f",19,4,80,"C",801,50,-50,0,1750,3,711,1,4
"f",19,4,81,"C",576,50,-25,25,1775,4,745,1,5
"f",19,4,82,"C",465,50,-50,0,1775,4,568,1,5
"f",19,4,83,"D",709,50,0,50,1825,4,627,1,5
"f",19,4,84,"D",554,50,-250,-200,1625,4,504,1,5
"f",19,4,85,"B",1168,100,0,100,1725,3,800,0,5
"f",19,4,86,"A",671,100,-250,-150,1575,4,672,0,5
"f",19,4,87,"C",815,50,0,50,1625,4,944,1,5
"f",19,4,88,"B",905,100,0,100,1725,3,1263,0,5
"f",19,4,89,"C",1066,50,0,50,1775,4,526,1,5
"f",19,4,90,"D",656,50,0,50,1825,4,816,1,5
"f",19,4,91,"A",745,100,-200,-100,1725,2,879,0,5
"f",19,4,92,"B",673,100,0,100,1825,3,993,0,5
"f",19,4,93,"A",633,100,0,100,1925,3,721,0,5
"f",19,4,94,"A",728,100,-300,-200,1725,3,614,0,5
"f",19,4,95,"D",1248,50,0,50,1775,4,704,1,5
"f",19,4,96,"D",698,50,0,50,1825,4,638,1,5
"f",19,4,97,"C",563,50,-75,-25,1800,4,773,1,5
"f",19,4,98,"B",713,100,0,100,1900,4,793,0,5
"f",19,4,99,"C",512,50,-50,0,1900,3,1585,1,5
"f",19,4,100,"C",1497,50,0,50,1950,3,1170,1,5
"f",23,5,1,"B",5640,100,0,100,2100,3,3393,0,1
"f",23,5,2,"D",7302,50,0,50,2150,3,4494,1,1
"f",23,5,3,"C",5604,50,0,50,2200,2,1362,1,1
"f",23,5,4,"B",2695,100,0,100,2300,3,2547,0,1
"f",23,5,5,"D",2595,50,0,50,2350,3,1178,1,1
"f",23,5,6,"C",3959,50,0,50,2400,2,1302,1,1
"f",23,5,7,"A",1125,100,0,100,2500,3,1205,0,1
"f",23,5,8,"D",1058,50,0,50,2550,3,1293,1,1
"f",23,5,9,"B",885,100,0,100,2650,3,1089,0,1
"f",23,5,10,"D",2261,50,0,50,2700,3,918,1,1
"f",23,5,11,"B",895,100,0,100,2800,2,987,0,1
"f",23,5,12,"C",1590,50,-50,0,2800,3,2138,1,1
"f",23,5,13,"C",4628,50,0,50,2850,3,967,1,1
"f",23,5,14,"A",2825,100,0,100,2950,3,1157,0,1
"f",23,5,15,"C",2987,50,-50,0,2950,3,925,1,1
"f",23,5,16,"B",2425,100,0,100,3050,3,987,0,1
"f",23,5,17,"D",4683,50,0,50,3100,3,975,1,1
"f",23,5,18,"A",3104,100,-150,-50,3050,2,1253,0,1
"f",23,5,19,"B",1364,100,0,100,3150,3,1541,0,1
"f",23,5,20,"D",1199,50,0,50,3200,3,739,1,1
"f",23,5,21,"C",1276,50,0,50,3250,3,827,1,2
"f",23,5,22,"A",1353,100,0,100,3350,3,999,0,2
"f",23,5,23,"A",4235,100,-300,-200,3150,3,930,0,2
"f",23,5,24,"C",4991,50,-50,0,3150,3,803,1,2
